lat,lon,gateway,rssi,distance
16.0732142,108.149801,a840411eebb44150,-114,307.7175767493994
16.073470500000003,108.14972449999998,a840411eebb44150,-110,307.78531861661645
16.0728027,108.1501184,a840411eebb44150,-101,295.21848933003776
16.074542200000003,108.1531183,a840411eebb44150,-81,79.91519092095774
16.074831800000005,108.15322949999998,a840411eebb44150,-91,110.61872657272926
16.074524500000003,108.15227059999998,a840411eebb44150,-81,54.89144395274417
16.0743356,108.1518145,a840411eebb44150,-90,80.8714217243981
16.0737913,108.14969559999996,a840411eebb44150,-110,304.7684517316707
16.073799599999997,108.1496846,a840411eebb44150,-112,305.8347594801238
16.073809899999997,108.14964770000002,a840411eebb44150,-110,309.63364094112256
16.0745404,108.1529916,a840411eebb44150,-81,69.62820436424012
16.0745206,108.15296870000002,a840411eebb44150,-99,66.34115472642372
16.074508,108.1529867,a840411eebb44150,-90,66.75000423975759
16.074470400000003,108.15294250000002,a840411eebb44150,-84,60.44498524666593
16.074270500000004,108.15310720000002,a840411eebb44150,-69,64.57324558208305
16.074434,108.15390940000002,a840411eebb44150,-82,152.03641483751528
16.0743426,108.1538917,a840411eebb44150,-100,148.006604296603
16.0741483,108.1531002,a840411eebb44150,-78,61.17669430950682
16.0744493,108.1530174,a840411eebb44150,-92,65.0730047657929
16.074786099999997,108.1531492,a840411eebb44150,-99,101.11682725201752
16.0744525,108.1522209,a840411eebb44150,-76,51.39141454845235
16.0742696,108.15172090000002,a840411eebb44150,-97,88.52157144489207
16.073659300000003,108.1498359,a840411eebb44150,-114,291.9701659973395
16.0717787,108.1457784,a840411eebb44150,-110,766.1241808589813
16.0745145,108.15309229999998,a840411eebb44150,-89,75.83140021685952
16.074562099999998,108.15315660000002,a840411eebb44150,-87,84.50408541432766
16.074918199999995,108.15307879999996,a840411eebb44150,-104,108.38870295111694
16.074588999999996,108.1521528,a840411eebb44150,-82,67.82528859651921
16.0741059,108.151073,a840411eebb44150,-111,155.67932478726527
16.0742726,108.1515949,a840411eebb44150,-111,101.7735621272568
16.0743797,108.1527195,a840411eebb44150,-68,37.26057484852845
16.0743665,108.1527291,a840411eebb44150,-76,36.623395640759824
16.074506500000002,108.1530816,a840411eebb44150,-88,74.38284081571123
16.074271400000004,108.1532414,a840411eebb44150,-77,78.40782612984474
16.0747703,108.1547918,a840411eebb44150,-112,252.9528546494241
16.0733892,108.14988230000002,a840411eebb44150,-112,293.68669143711503
16.0730756,108.1499009,a840411eebb44150,-104,303.063076114101
16.0731251,108.1498849,a840411eebb44150,-109,302.6366366312208
16.0731415,108.1498744,a840411eebb44150,-108,303.0395070083182
16.073870199999998,108.1495913,a840411eebb44150,-116,315.0171367572405
16.0744039,108.1529402,a840411eebb44150,-90,55.452105747436704
16.0741445,108.15315790000002,a840411eebb44150,-86,67.28520909460926
16.074505600000002,108.15423409999998,a840411eebb44150,-96,187.62436360486004
16.075081,108.1557343,a840411eebb44150,-114,359.38257479579767
16.0743738,108.1538532,a840411eebb44150,-95,144.65924280785026
